Date,Close,High,Low,Open,Volume
2021-03-29,225.72682189941406,227.22373264099474,222.50270082457934,227.02221866806568,25227500
2021-03-30,222.47389221191406,224.39301135235166,221.75422253424998,224.08594526185743,24792000
2021-03-31,226.23541259765625,229.43074841030273,222.9920958678423,223.49107105128758,43623500
2021-04-01,232.54928588867188,233.01946074415613,228.42317648565304,228.82618977966163,30338000
2021-04-05,238.99754333496094,239.8515508888239,232.8851380428422,232.94270928260747,36910600
2021-04-06,237.83641052246094,239.31412566205827,236.8960463427172,237.59652065526092,22931900
2021-04-07,239.79393005371094,240.7822752368662,237.1935318252326,237.7884540717137,22719800
2021-04-08,243.00848388671875,243.8624913984209,241.80903431175963,242.54789934961562,23625200
2021-04-09,245.5033416748047,245.63767943978883,242.23123976274744,242.64384338315648,24326800
2021-04-12,245.56088256835938,247.2497167100151,244.32304257664887,244.40941406195913,27148700
2021-04-13,248.03652954101562,248.70823291456193,246.44365723287845,246.85629007953642,23837500
2021-04-14,245.25384521484375,248.36280908207007,244.84124159709435,247.06742699301665,23070900
2021-04-15,249.00572204589844,249.41832565556072,247.30731205606156,247.49920641050562,25627500
2021-04-16,250.19554138183594,250.4450362292379,247.1825396982639,248.97691132612795,24878600
2021-04-19,248.2764434814453,250.9056567188117,247.39366504124206,249.66781662573698,23209300
2021-04-20,247.81585693359375,249.67740478959612,246.45326949789063,247.39364839202,19722900
2021-04-21,250.0420684814453,250.13803031378995,246.84674737679163,248.46840570806458,24030400
2021-04-22,246.7699432373047,251.19349872251507,245.30180365019515,249.6869831956242,25606200
2021-04-23,250.58900451660156,250.93446122870813,246.86590827372385,247.45125490577422,21462600
2021-04-26,250.9727783203125,251.82680034091737,249.64861079357635,251.07834509387854,19763300
2021-04-27,251.37588500976562,252.54654915122538,249.6006935016627,251.00164262719926,31014200
2021-04-28,244.2655029296875,246.1654415847011,242.72061130265914,245.72402306023824,46903100
2021-04-29,242.2983856201172,245.7432156591493,238.93033674663465,245.1290981102082,40589000
2021-04-30,241.9817352294922,242.84534766283653,239.50608432237092,239.64042208199547,30945100
2021-05-03,241.67466735839844,244.06397589418296,240.96458802475905,243.15238261393083,19626600
2021-05-04,237.76931762695312,241.05102504460666,235.82141239423615,240.8207254203985,32756100
2021-05-05,236.5026397705078,239.4101039903154,235.87893192942408,238.98789545222698,21901300
2021-05-06,239.63079833984375,239.7555457646202,234.79462473056245,236.4834442394811,26491100
2021-05-07,242.25042724609375,244.0160134266029,241.01258714133363,241.95295146590863,27032900
2021-05-10,237.18392944335938,241.5499284512594,237.12635821135868,240.72470662857563,29299900
2021-05-11,236.27235412597656,236.62740113121535,232.76037714863403,234.6603010402085,33641600
2021-05-12,229.33473205566406,234.49716711113675,228.44234870372256,232.37653406692775,36684400
2021-05-13,233.2017822265625,235.66785757262463,231.65689059340738,232.02152794835033,29624300
2021-05-14,238.11474609375,239.10309146486236,235.56232828658636,235.64868515006924,23901100
2021-05-17,235.2648162841797,236.6177988375516,233.67195847192968,236.57942289581203,24970200
2021-05-18,233.2497100830078,236.4450447704299,233.07698177037457,236.31070703469962,20168000
2021-05-19,233.82681274414062,233.9326086171046,229.47959883359417,230.1624510972941,25739800
2021-05-20,237.05838012695312,238.47219104144915,234.5385334489795,234.63471685255448,21800700
2021-05-21,235.7984619140625,238.83767555656837,235.38490555585892,238.10673157029987,21863100
2021-05-24,241.1940155029297,241.55949482361876,238.04900607225056,238.31830198996036,21411500
2021-05-25,242.0980682373047,243.08869557539978,241.2324763784631,242.14615993513493,17704300
2021-05-26,241.8768768310547,243.27144808873797,241.16515782189026,241.81915798529013,17771600
2021-05-27,239.78016662597656,241.86721699548886,239.72246246353768,241.5690690392049,24426200
2021-05-28,240.1360321044922,242.44430145913847,240.02062377319373,241.40558245087644,18270200
2021-06-01,237.94317626953125,241.68448117371312,237.52000751313417,241.62677701036466,23213300
2021-06-02,237.84703063964844,239.74172912294227,236.4428322679461,238.64530588633542,19406700
2021-06-03,236.31781005859375,236.9237185044888,233.7113925974972,235.84653488909666,25307700
2021-06-04,241.20364379882812,242.0307712219281,238.0490216910813,238.28946553877864,25281100
2021-06-07,244.1082305908203,244.3775265493689,240.26112869666477,240.4246287661029,23079200
2021-06-08,242.91563415527344,246.2241440745736,242.8579153004243,245.40662906612567,22455000
2021-06-09,243.89657592773438,245.76242221340559,243.53111132137863,244.1081676513997,17937600
2021-06-10,247.40707397460938,247.6186657190944,243.97354371278735,244.56983971513966,24563600
2021-06-11,248.0322723388672,248.6093140988236,246.80117164814428,248.12842639815597,18999700
2021-06-14,249.95579528808594,250.0134994576514,246.98388380020114,248.04184249398912,19150500
2021-06-15,248.48423767089844,250.05193601301735,247.8302375499688,249.8403442855341,18038900
2021-06-16,247.54173278808594,250.61939615458576,244.69487142700754,249.48450833852118,27220000
2021-06-17,250.92713928222656,251.74465405768584,246.22407390163147,246.2817780645063,27565500
2021-06-18,249.51339721679688,252.2736880540248,248.85939695697047,249.70576404665513,37202200
2021-06-21,252.59107971191406,253.44704456117242,248.0611257654755,249.8884931676624,26696100
2021-06-22,255.36097717285156,255.63027309111683,252.36984063503186,252.67761578477896,24694100
2021-06-23,255.13014221191406,256.63050944325494,254.32225442204245,255.82262165338332,19518700
2021-06-24,256.4958801269531,257.61154309721616,255.32251298159505,255.98614034624336,21446900
2021-06-25,254.88966369628906,257.0344330491958,254.6396220924489,256.0534328701666,25611100
2021-06-28,258.4482727050781,258.6213852234761,255.74568632511017,256.0149822485252,19590000
2021-06-29,261.02587890625,261.26632279421653,257.73662295546177,258.59258793407116,19937800
2021-06-30,260.544921875,260.9873302929651,259.2946257303389,260.3429572810892,21656500
2021-07-01,261.2181396484375,261.4489562947867,259.2945893260647,259.30418711896345,16725300
2021-07-02,267.0368957519531,267.3735229640247,262.0837590204918,262.3915341487316,26458000
2021-07-06,267.0465393066406,268.69116688821424,263.8149589636492,267.4023914794495,31565600
2021-07-07,269.22979736328125,269.96075610492034,266.5560627596186,268.7200575437323,23260000
2021-07-08,266.8157653808594,268.07568890593086,264.36322030721055,266.31562334882244,24618600
2021-07-09,267.3157958984375,267.42157707974224,264.79594962280595,265.1806538246266,23916700
2021-07-12,266.7195739746094,269.075906208845,266.00784018519494,268.48923727475227,18931700
2021-07-13,270.23968505859375,272.0382005108351,266.7869146059644,266.9119207635317,26120100
2021-07-14,271.7112121582031,272.817248138477,269.82611100200353,271.55732455253013,23113700
2021-07-15,270.2878112792969,271.7112498157575,269.13366875232185,271.22073483913357,22604200
2021-07-16,270.0184020996094,273.2403550652202,268.77770380577266,271.28795247697474,26186800
2021-07-19,266.42132568359375,269.65287588063586,263.95918381411985,268.267917410176,32935600
2021-07-20,268.6430969238281,270.2300203759046,265.70006671057956,267.40239850810826,26259700
2021-07-21,270.6435852050781,270.75899355414396,266.69070249429734,268.23914676268924,24364300
2021-07-22,275.2024230957031,275.4717190297968,272.5863928711976,272.9903220968104,23384100
2021-07-23,278.5974426269531,278.9051883924715,275.5486022461029,276.38534199654606,22768100
2021-07-26,278.0011901855469,278.61674057999716,275.68333711241416,277.95311315206845,23176100
2021-07-27,275.5870666503906,278.51084204738186,272.1342972969276,278.36658164145285,33604100
2021-07-28,275.27935791015625,279.0591282119056,272.9807006010522,277.9434652186941,33566900
2021-07-29,275.5487060546875,277.5876656057635,275.14474739312453,275.29863500938364,18168300
2021-07-30,274.0194091796875,275.70251598499704,273.05763386236777,274.26948015452774,20944800
2021-08-02,273.9328918457031,275.8083363703218,272.8941579188168,275.41400491206474,16267400
2021-08-03,276.1449890136719,276.250799585878,273.14425401781483,274.50998820237044,17879000
2021-08-04,275.5582580566406,276.59696249430243,273.76934068765456,275.27933499379344,16191300
2021-08-05,278.45318603515625,278.558996585167,275.1639308070006,275.91411439860224,13900200
2021-08-06,278.39544677734375,278.4339260044122,276.62578389584934,277.481777929583,16589300
2021-08-09,277.3086242675781,280.4055415160007,276.8085117411987,278.67435793533804,16117600
2021-08-10,275.4908752441406,278.1934610570605,274.2982834551078,277.7606505008222,18616600
2021-08-11,275.98150634765625,277.6261343230459,274.93314516719175,276.2315480324196,13955900
2021-08-12,278.732177734375,278.88606534888424,275.39481530680047,275.6737384425398,14561300
2021-08-13,281.6559143066406,281.70399133323906,278.24159423758465,278.41473610565794,18249000
2021-08-16,283.3389587402344,283.5505504425567,278.9340122149012,281.982852286857,22507600
2021-08-17,281.8770751953125,282.21370240044297,279.953524710054,281.21347728086533,20075300
2021-08-18,280.1522216796875,284.0934094395426,279.7089369385495,281.41455687924235,21813000
2021-08-19,285.97247314453125,286.6470164928712,278.13829528997536,278.1864643546096,29850500
2021-08-20,293.2862854003906,294.71244831740665,287.21551359465093,288.81512041303324,40817600
2021-08-23,293.56573486328125,294.2884471743219,290.86762066495834,292.21667776411977,22830200
2021-08-24,291.6095886230469,294.5293451223388,291.0121511635646,293.9222620885944,18175800
2021-08-25,291.0218200683594,293.5079376265004,289.48967340701506,293.2284806156416,20006100
2021-08-26,288.2080383300781,291.42651371995913,288.0731473198594,290.0389036898351,17666100
2021-08-27,288.815185546875,289.92333882072455,286.0303192932978,288.11173480081567,22605700
2021-08-30,292.5442810058594,293.15136400495606,290.1063328429978,290.164147470794,16348100
2021-08-31,290.8965759277344,293.4212466452703,290.5303969246272,293.34417025857385,26285300
2021-09-01,290.8483581542969,294.08612491832895,290.5207320699009,291.8505275583118,18983800
2021-09-02,290.1931457519531,292.3227302959744,289.2584364332611,291.20496087003505,16285600
2021-09-03,290.1835632324219,291.59043545834663,289.3355757842756,290.03899719361317,14747900
2021-09-07,289.2583923339844,290.1352868730688,287.3504504950294,290.05821049267576,17180400
2021-09-08,289.28729248046875,289.67273318736136,286.6469927606512,288.8729444557402,15046800
2021-09-09,286.4350280761719,291.1471272624396,286.1941239314484,289.8751463205612,19927000
2021-09-10,284.95098876953125,289.0078348637292,284.6330083063583,287.5624103075582,19633400
2021-09-13,286.18450927734375,287.67813278036044,283.3803812009098,286.7241322672505,23652900
2021-09-14,288.882568359375,290.42436047852436,287.25405429322365,288.6609260010995,21853400
2021-09-15,293.7296447753906,294.2114531175559,290.83879472239886,292.2264051004147,28356300
2021-09-16,294.11505126953125,294.20177323213824,289.81732959262365,292.70817930849984,19550800
2021-09-17,288.959716796875,293.4212665400656,288.6320906685241,293.1032859884223,41372500
2021-09-20,283.59234619140625,287.8515443910694,278.98626014030367,285.5484866618961,38278700
2021-09-21,284.07415771484375,286.7144871567123,283.3707364278861,284.93179059163447,22364100
2021-09-22,287.7166442871094,289.29698969688434,283.7947469001605,285.9339770236081,26626300
2021-09-23,288.6610107421875,289.95225356645904,286.70487005513655,287.9768511323882,18604600
2021-09-24,288.4586181640625,288.8922279642704,286.1266531897196,287.3793723405542,14999000
2021-09-27,283.467041015625,285.683346907745,282.2817822917721,285.3653664442536,23571700
2021-09-28,273.20458984375,280.2004563333736,272.4626155886146,279.25610140272624,43186200
2021-09-29,273.6671142578125,276.3363216518175,272.7131432346265,274.7270983987107,26353700
2021-09-30,271.6628112792969,277.3577596425143,271.3737086480666,275.3148971070343,32343600
2021-10-01,278.58160400390625,279.4295914359694,271.0557596552188,271.85554860617674,30086300
2021-10-04,272.8094787597656,277.28067385415983,270.0535494270314,276.9434021661116,31350700
2021-10-05,278.25396728515625,279.8342833790181,273.71531146174215,273.71531146174215,24993000
2021-10-06,282.44561767578125,282.94671707548684,275.1221558151547,275.38232168306524,28002600
2021-10-07,284.12237548828125,285.84725752796135,283.2262190604028,284.44035604398937,20430500
2021-10-08,284.12237548828125,285.84725752796135,283.0720368673409,285.4425255952682,17685700
2021-10-11,283.52490234375,287.1288187573514,282.0987392920623,282.26256704142725,19298600
2021-10-12,282.2239990234375,284.69085485665033,281.71328346594987,284.5944873273196,17974100
2021-10-13,285.5292053222656,286.46391451193523,282.81179971016536,284.18014809161934,23416300
2021-10-14,291.73492431640625,292.2359943595076,286.99391772689086,288.32371333397117,27262900
