Date,Close,High,Low,Open,Volume
2021-03-29,118.23331451416016,119.3923715504468,117.59048134086395,118.48655542775977,80819200
2021-03-30,116.78207397460938,117.26907177481125,115.76911765846987,116.98661215897457,85671900
2021-03-31,118.97355651855469,120.30792565051348,117.9995609800172,118.48655874928595,118323800
2021-04-01,119.80144500732422,120.95075998024407,119.30470522783453,120.44428559619276,75089100
2021-04-05,122.62604522705078,122.87928615898178,119.86963594729222,120.6488353850815,88651200
2021-04-06,122.927978515625,123.82405264578033,122.38254338092113,123.21043811923847,80171300
2021-04-07,124.57402801513672,124.59350465582355,121.88579830959569,122.55785759372996,83466700
2021-04-08,126.97007751464844,126.9992961961062,125.17792902926334,125.59674003815452,88844600
2021-04-09,129.54139709472656,129.58035037412546,126.1031942856078,126.42461457311639,106686700
2021-04-12,127.82718658447266,129.39532007888374,127.23304868008105,129.07389975073812,91420000
2021-04-13,130.93423461914062,131.15826433043802,128.49924537282473,128.99599269074992,91266500
2021-04-14,128.59664916992188,131.48941754486856,128.2362755221187,131.43098018165665,87222800
2021-04-15,131.00241088867188,131.48940869866695,130.16477406100063,130.34010100083557,89347100
2021-04-16,130.6712646484375,131.16799709740084,129.81414368991753,130.8076234498389,84922400
2021-04-19,131.33351135253906,131.94713309442693,129.87251852860607,130.03809593187998,94264200
2021-04-20,129.64854431152344,132.00561168739057,128.3823471626382,131.50887932231677,94812300
2021-04-21,130.0283966064453,130.27189547649485,127.88560952240783,128.91804235349915,68847100
2021-04-22,128.5089874267578,130.66150947358742,127.99277092528317,129.58037371612286,84566500
2021-04-23,130.8271026611328,131.60628729046172,128.72326849315886,128.72326849315886,78657500
2021-04-26,131.2166748046875,131.54782970744535,130.0868364590517,131.32381490404939,66905100
2021-04-27,130.89523315429688,131.8887125625008,130.62251564804316,131.49910550928877,66015800
2021-04-28,130.10630798339844,131.50886374451756,129.61931028089822,130.81732046769145,107760100
2021-04-29,130.0089111328125,133.5055661641117,129.0056969879915,132.92116293750138,151101000
2021-04-30,128.0414581298828,130.08683981317637,127.66160046998598,128.3531289693404,109839500
2021-05-03,129.0933837890625,130.58361088598772,128.40185516343865,128.6063859381181,75135100
2021-05-04,124.52535247802734,128.07070376843484,123.40525590337367,127.77850207730859,137564700
2021-05-05,124.76885223388672,127.05773315883954,124.6422280399721,125.84023856195147,84000900
2021-05-06,126.36618041992188,126.37591502452003,123.82404416158315,124.56428281581603,78128300
2021-05-07,127.03937530517578,128.0637957522919,126.3271401858517,127.66379062246624,78973300
2021-05-10,123.76121520996094,126.38570894939902,123.72218831224927,126.25888455817044,88071200
2021-05-11,122.8440933227539,123.19532046962064,119.78054551827158,120.4927732833166,126142800
2021-05-12,119.78054809570312,121.60501628867115,119.27321336720668,120.39521236408822,112172300
2021-05-13,121.9269790649414,123.0782463378904,121.23426847309511,121.5464761686261,105861300
2021-05-14,124.3465805053711,124.7758688561986,122.78554210729591,123.17580356771927,81918000
2021-05-17,123.19530487060547,123.83923735283338,122.12209151050999,123.73191527246206,74244600
2021-05-18,121.80989837646484,123.8977887358132,121.74160317568686,123.47825894714309,63342900
2021-05-19,121.65380096435547,121.87819629608094,119.86835967667767,120.16105765432343,92612000
2021-05-20,124.20999145507812,124.61001150333645,122.05380598133526,122.1806452374261,76857100
2021-05-21,122.37578582763672,124.88320615344152,122.16114162608143,124.70758884704348,79295400
2021-05-24,124.00508880615234,124.82463851355793,122.87333890230889,122.94163409095792,63092900
2021-05-25,123.80998992919922,125.19541862484827,123.24411112700588,124.70758616767343,72009500
2021-05-26,123.76121520996094,124.28806716363906,123.34168536408502,123.86853731776313,56575900
2021-05-27,122.22942352294922,124.5319579811851,122.03429651202822,123.3611810284224,94625600
2021-05-28,121.57575988769531,122.73678589181651,121.51722326349409,122.51238309301259,71311100
2021-06-01,121.25379180908203,122.29773710604329,120.92207435192587,122.03431485733806,67637100
