Date,Close,High,Low,Open,Volume
2021-03-29,369.65179443359375,370.5577590931056,366.877863754709,368.3628933197625,108107600
2021-03-30,368.6711120605469,369.34358094645273,367.07398064220894,368.381579616897,76262200
2021-03-31,370.1654968261719,371.72526109112226,369.2128443577868,369.2408627097128,112734200
2021-04-01,374.16290283203125,374.2189680327331,371.89333106228867,372.0988084552015,99682900
2021-04-05,379.5333251953125,380.0750513069228,376.7500740458587,376.8247801459603,91684800
2021-04-06,379.30914306640625,380.3551993878055,378.6366742165215,378.9729228929124,62021000
2021-04-07,379.74810791015625,380.0936770263506,378.68338221439245,379.1410247193097,55836300
2021-04-08,381.5506896972656,381.60672639186373,380.06566028462163,380.9996431984528,57863100
2021-04-09,384.32464599609375,384.4927845941178,381.3078992229351,381.4293215703808,61104600
2021-04-12,384.4647216796875,384.73555618947427,383.11978406878455,383.72686723274467,56704900
2021-04-13,385.6042175292969,386.2299986965263,383.9790961887934,384.36203264890395,56551000
2021-04-14,384.2873229980469,386.6316009841835,383.7455968876172,385.5761956165632,61659900
2021-04-15,388.41552734375,388.6863904096903,386.3794511307246,386.4261388821726,60229800
2021-04-16,389.7137756347656,390.3208589152381,388.2847827117887,389.7044266833597,82037300
2021-04-19,387.7990417480469,389.228034481116,386.4728019580856,388.77974091961784,78498500
2021-04-20,384.9597473144531,387.6869614412357,383.4840383597904,386.58486845168517,81851800
2021-04-21,388.6022644042969,388.80774177837327,384.20318450969165,384.343304744254,66793000
2021-04-22,385.05316162109375,389.26543407718646,383.9884358212958,388.43420402767475,97582800
2021-04-23,389.22802734375,390.6383506535276,385.5388119647193,385.6135180559668,73209200
2021-04-26,390.0406188964844,390.61036333622997,389.293443913069,389.88185775138544,52182400
2021-04-27,389.9565734863281,390.5356668911207,388.8171130815738,390.3395099382348,51303100
2021-04-28,389.8444519042969,391.3481791760754,389.3774604601128,390.2273883088753,51238900
2021-04-29,392.32891845703125,392.94535069156444,388.94790436999523,392.5717631714263,78544300
2021-04-30,389.7510681152344,390.90922633880604,388.8544524767412,390.05929844599274,85527000
2021-05-03,390.5916748046875,392.12339199652814,390.0966649892705,391.7404555728437,68128300
2021-05-04,388.1819763183594,389.09728984022036,384.49276088924864,388.60228003315905,101591200
2021-05-05,388.303466796875,390.05935955355847,387.74307124643747,389.8258637827846,60162200
2021-05-06,391.4042053222656,391.53494810160834,386.37002400822354,388.3780814635263,74321400
2021-05-07,394.25286865234375,394.9066681025146,391.4882871687611,392.17010496663084,67733800
2021-05-10,390.34881591796875,394.83192244153906,390.22739358037734,394.60777566622943,81852400
2021-05-11,386.8650817871094,387.85510146471046,382.9890581244751,385.8283743617133,116888000
2021-05-12,378.6461181640625,385.3521104448964,377.3291984816863,384.0819070224907,134811000
2021-05-13,383.19451904296875,385.1278705672436,380.14972554113865,380.1964417898234,106394000
2021-05-14,389.0785827636719,389.9285106204482,385.90304661385784,385.93106496065724,82201600
2021-05-17,388.0885925292969,388.9011816537385,386.0711858984487,387.9671986859142,65129200
2021-05-18,384.74493408203125,388.59293922934893,384.5861444411635,388.3500945443385,59810200
2021-05-19,383.73626708984375,383.9137261518179,378.5713418982046,380.0564000490199,106467100
2021-05-20,387.8644104003906,389.1252929926565,384.49274587512184,384.61413970744456,78022200
2021-05-21,387.5469055175781,390.59169919664373,387.0892629717918,389.3494858539395,76578700
2021-05-24,391.4976501464844,392.5717248506236,389.54560067622776,389.78844536691764,51376700
2021-05-25,390.6290588378906,392.9359980945385,390.0499939116139,392.5810799776849,57451400
2021-05-26,391.4042053222656,391.9085355463097,390.1806900517041,391.21739734846744,43088600
2021-05-27,391.6097717285156,392.94536068585694,391.3295597041095,392.4316813954646,56707700
2021-05-28,392.3101806640625,393.4402919789062,392.0766849418198,393.1787779101102,58520200
2021-06-01,391.9645690917969,394.8132051933898,391.52559604142135,394.67311347580033,54216600
2021-06-02,392.5810852050781,393.4216927574089,391.6097633493774,392.6184525081131,49097100
2021-06-03,391.12408447265625,392.2635449713107,388.79847572246956,390.2648359999735,58138800
2021-06-04,394.701171875,395.0000532381176,391.1893871156072,392.9732978416649,55938800
2021-06-07,394.31829833984375,394.86934490806766,393.38431530836596,394.69188585185486,51555000
2021-06-08,394.40234375,395.2709411073429,392.57174503386995,395.17753710589864,47134300
2021-06-09,393.81396484375,395.317692442625,393.58981802271103,395.2429578336774,48436300
2021-06-10,395.64453125,396.5972121670287,393.7205285195885,395.0374479909109,51020100
2021-06-11,396.2983703613281,396.4104437738481,394.90674465103467,396.195645900819,45570800
2021-06-14,397.1856384277344,397.28836288118606,395.16823163226826,396.41041653956006,42358500
2021-06-15,396.4571838378906,397.3724690970339,395.57923738322785,397.3351302925534,51508500
2021-06-16,394.2434997558594,396.82130162532735,392.19810347152844,396.5971548550764,80386100
2021-06-17,394.11279296875,395.0934636810587,391.6377438115296,393.832609480347,90949700
2021-06-18,388.79608154296875,391.5228387958726,388.5899319002041,390.8294393593685,118676300
2021-06-21,394.3621520996094,394.5495713058928,389.74255748589877,390.5577767005352,72822000
2021-06-22,396.4703369140625,397.30431488608144,393.6311114680384,394.35264939802,57700300
2021-06-23,395.99249267578125,397.35118140093033,395.908162638729,396.5453419827774,49445400
2021-06-24,398.33514404296875,398.7567942864678,397.88535518708557,398.13837392933584,45110300
2021-06-25,399.75,400.1997887962621,398.75674142988316,399.08471063989845,58129500
2021-06-28,400.555908203125,400.7245682950884,399.0753997356411,400.2748080498527,53159600
2021-06-29,400.7714538574219,401.57729339402437,400.237334948101,400.9401139563176,35970500
2021-06-30,401.1087341308594,401.78340305544015,400.2841356012442,400.3122456149289,64827900
2021-07-01,403.3294982910156,403.48880742764095,401.8021208712644,401.8677204331776,53441000
2021-07-02,406.4123840332031,406.7684632777236,403.4138490651717,404.4914663355306,57697700
2021-07-06,405.6721496582031,406.68416744841574,402.936012721127,406.4686382569822,68710400
2021-07-07,407.10577392578125,407.38690265779184,404.3415272693066,406.35615449938257,63549500
2021-07-08,403.78863525390625,404.54763413664995,400.60268153812575,401.78335917623605,97595200
2021-07-09,408.0989990234375,408.3988582078336,403.591846106271,405.2972630468599,76238600
2021-07-12,409.56085205078125,409.81387079491634,407.5837141699606,408.014743954132,52889600
2021-07-13,408.1647033691406,410.27304054469914,407.90233366447285,408.77377283396027,52911300
2021-07-14,408.7737121582031,410.34795874869207,407.52746339505444,409.8606803722424,64130400
2021-07-15,407.3775329589844,408.10842192602513,405.4753457373174,407.43375298751454,55126400
2021-07-16,404.1822814941406,408.60510543403905,403.78874124223563,408.55826493610124,75874700
